3607641b-1cf0-410e-b4c9-720fe9257773,Александра Валериевна Ларионова,66,Ж,Трансфузиолог,125581,платный,2000-12-16,406,glafira1975@rao.edu
08a362aa-b76e-4177-856c-2fe3724f8996,Агафон Игнатович Муравьев,68,М,Офтальмохирург,237273,бюджет,1990-06-21,496,veronika_2001@ip.ru
9fd1fe54-05cf-476e-92c2-4a15e7904d21,Алевтина Борисовна Гурьева,51,Ж,Трансплантолог,49075,платный,2004-09-05,232,tzhuravleva@dorofeeva.edu
b08cdb9b-4ff1-4fc2-bcc7-301941077b76,Маргарита Робертовна Силина,65,Ж,Терапевт,160321,бюджет,1991-10-23,652,ernest40@agrosila.net
b98a04a5-c23f-4247-8daf-ab71ad7bef7d,Дементьева Жанна Робертовна,46,Ж,Нарколог,154990,платный,1978-01-26,741,kbelov@pkf.ru
f5d585be-dc98-4a14-8562-b99ef4f148cb,Киселева Агата Николаевна,36,Ж,Фониатр,236727,платный,1995-04-30,372,filipp_38@ip.net
48d9e166-d7e2-4f73-9535-c152bada142e,Виноградова Лукия Степановна,54,Ж,Кардиохирург,90034,бюджет,1982-08-30,277,nkomissarov@ooo.info
3f530c3d-4302-4012-82ca-8a47c0e23595,Марков Осип Жанович,92,М,Миколог,123244,бюджет,2005-10-19,20,kuzma2001@rao.org
6112899d-f093-4b45-bd26-6abb653d2313,Кира Вадимовна Носова,53,Ж,Офтальмохирург,194435,платный,2009-01-26,794,vjacheslav_2017@td.org
969e2fd9-a31c-4092-829c-4fc74072f728,Тамара Леонидовна Турова,34,Ж,Акушер-гинеколог,213692,платный,2000-10-15,26,izmail45@zao.net
e3499ece-b224-4b89-a31e-fe3502054c5c,Костина Антонина Филипповна,79,Ж,Перинатолог,171868,платный,1998-07-26,364,sidor1998@npo.org
7559daee-1292-407e-9f30-e2be839ab76a,Мишин Гурий Измаилович,62,М,Педиатр,194328,бюджет,2001-12-22,959,ubelousov@npo.org
a0258cc4-d149-495f-ac59-ecf30aff190a,Семен Тарасович Быков,38,М,Рентгенолог,151459,бюджет,2008-07-05,813,kudrjavtsevanadezhda@tsentralnaja.org
843520d7-ecd1-4220-9ffd-5c5bcf42c1d2,Вацлав Иларионович Бобров,73,М,Трихолог,180976,бюджет,1978-07-23,505,molchanovkirill@ao.edu
b9a00501-6d4a-4151-9393-a5420081e141,Титова Лариса Антоновна,85,Ж,Нефролог,210591,бюджет,1984-02-04,155,artemevfeliks@rao.info
3cae0474-c3c7-440a-9d5f-b1cfdf5a0e09,Любосмысл Арсеньевич Дмитриев,85,М,Вегетолог,163509,бюджет,1977-07-05,250,nikifor1981@lihacheva.biz
47137f1f-8234-48d5-94da-a39c8e0dd691,Устин Всеволодович Зимин,88,М,Онкодерматолог,108343,платный,2010-10-27,577,solomon63@yudin.net
fc859406-6c78-458f-9498-7ad511af0862,Виноградова Элеонора Архиповна,36,Ж,Стоматолог-терапевт,71668,платный,1971-11-29,132,ernest_63@bankovski.edu
9df8e4c1-2aa3-4884-9101-a35ce4d0adf8,Голубева Прасковья Степановна,61,Ж,Генетик,109266,платный,1994-07-19,377,hbespalova@rao.ru
4774ba9a-6899-487f-af5c-d72f5e33ef97,Юлия Владимировна Гущина,28,Ж,Диабетолог,152366,платный,2004-07-26,393,elizaveta1977@rao.edu
c12de65d-4af9-4f29-a9fa-6db0785c9696,Исай Филимонович Журавлев,42,М,Гематолог,89858,платный,2011-04-19,997,irina_63@ivanova.info
1bf4fb77-ebd4-4d65-b021-fbb9100e1089,Гусева Пелагея Феликсовна,41,Ж,Фармаколог (клинический),235150,бюджет,2013-03-29,695,vinogradovvenedikt@ao.info
076a5104-943b-4b8e-b40a-cec3d066e62a,Кирилл Эдгарович Гурьев,50,М,Отоларинголог,181272,бюджет,2003-02-25,774,lebedevamarfa@ip.org
8d70693f-f7eb-4f5e-93a7-3568a09d664b,Петров Аркадий Зиновьевич,44,М,Логопед,166799,бюджет,1993-02-28,191,elizarsavin@zao.com
79dd6c4c-db0a-4653-b476-b8f266f19c01,Акулина Леоновна Нестерова,62,Ж,Миколог,167723,бюджет,1998-09-29,119,samolovnikandr@billa.org
a7b945a5-f846-4b98-bcd2-a5ed686ff868,Оксана Натановна Нестерова,38,Ж,Нейрохирург,203802,платный,1994-05-05,492,porfiri46@oao.org
dc118621-2f35-49ab-b419-46e73013b13f,Наталья Вячеславовна Лапина,62,Ж,Кардиолог,162590,бюджет,1971-02-03,411,ija_1994@interneshnl.com
29c0a83c-5713-44ea-8ef7-4aa06bab5f0a,Януарий Демидович Рыбаков,91,М,Инфекционист,209230,платный,1976-07-25,476,anikitanovikov@zao.ru
64f7e21e-428f-4d9e-84e8-cea1653633bf,Милован Ааронович Шашков,38,М,Проктолог,200874,бюджет,1999-06-25,786,arseni61@ooo.info
fa8ab3c7-cbc5-415f-b139-07d208fd07cd,Глафира Богдановна Ларионова,32,Ж,Маммолог,174455,бюджет,2021-03-11,688,nina_1998@baer.com
b88d0ba0-9d68-4fb6-8b85-0dadcc558d28,Ипат Ануфриевич Юдин,68,М,Гомеопат,147493,платный,1971-08-21,955,zhanna_94@kontsern.biz
5e9862ca-09c8-4d5b-a0e8-b3cdefca0bf7,Кира Аркадьевна Лобанова,70,Ж,Торакальный хирург,169931,платный,1995-12-03,226,agafja_2005@ooo.com
1811c2db-876b-49a6-ba1d-28f41bfbb429,Лора Робертовна Крылова,75,Ж,Гинеколог,157370,бюджет,1971-10-19,382,vladlen_1980@zao.biz
16e9120e-f222-4a4d-a0e1-23f77c31d63c,Королева Марина Матвеевна,54,Ж,Гомеопат,105113,бюджет,1982-01-12,124,savvatishubin@oao.org
d7f5ddf6-124a-4fea-820a-dc8a256fe4fb,Ситников Сергей Даниилович,47,М,Иммунолог,68318,платный,1980-07-05,691,lukinsevastjan@zao.net
c273af10-5de1-4a98-b397-dc0e070a6fb1,Раиса Даниловна Костина,46,Ж,Нейрохирург,233563,бюджет,1979-02-25,731,svetlana_2005@ooo.com
38092b3f-cc3c-4321-b26a-0f1df972a4aa,Мельников Ипат Евстигнеевич,32,М,Миколог,230207,бюджет,2009-06-01,209,rogovgerman@zao.net
446d3e35-ed24-4d64-9423-f1dcd70d7406,Мирон Ярославович Устинов,75,М,Стоматолог-терапевт,121795,платный,1979-04-30,252,sitnikovtrifon@oao.ru
7bca8edd-d9b4-48f8-a915-814b7addd539,Щукина Анжелика Харитоновна,63,Ж,Сосудистый хирург,223714,бюджет,1978-08-20,137,irakli_1980@asr-uglesbit.biz
56151679-0d22-4ab6-9511-b23cfa9f3a7a,Сорокина Кира Васильевна,32,Ж,Ожоговый хирург (комбустиолог),85836,платный,1987-04-12,791,marina_87@ao.info
52364ec8-70fa-4da9-9309-9fa09597381b,Ермакова Наталья Макаровна,49,Ж,Рефлексотерапевт,162178,платный,1974-07-04,969,knjazevvelimir@miheev.org
ca49b8ae-83d5-468a-b46e-670c6a156ee1,Аким Дорофеевич Ильин,54,М,Подолог,126379,бюджет,1989-01-28,506,emil2005@evrotsement.net
a0e62ff0-460c-4ead-9efe-b35fa9c7ff2a,Лазарь Антонович Зимин,75,М,Хирург,181274,бюджет,1981-06-19,664,panfilovegor@npo.ru
c8352c12-266e-447b-bd9f-143fdba254cb,Красильникова Зинаида Юрьевна,84,Ж,Иммуногематолог,105217,платный,2016-04-07,94,viktorin_1981@rao.com
34b457ab-f19d-4d82-be09-1a89bc69c706,Гаврилова Надежда Артемовна,64,Ж,Терапевт,155450,бюджет,2019-01-16,507,lavr12@ooo.com
ed6ec56e-7df8-474d-8b5c-c0e85470636a,Егор Анатольевич Чернов,61,М,Логопед,48069,бюджет,1997-11-13,867,larionovvenedikt@ao.info
7c0c9ad4-b360-41c0-9e30-bfcf56bbb764,Марфа Матвеевна Лапина,43,Ж,Семейный врач,105654,платный,1983-09-20,610,orlovavalentina@ooo.edu
262adf52-944c-46b4-8645-0f59a2290b44,Виноградов Андрон Данилович,64,М,Иммунолог,232283,платный,1974-04-10,348,oktjabrina_00@npo.biz
1b981376-fc10-4b75-8e59-d55850e41978,Власова Алевтина Тимуровна,85,Ж,Врач МРТ,43412,бюджет,2017-07-01,822,prohorovermil@ip.info
0fb4aee5-d3a0-4ecc-b92f-2e37aa7adf84,Романов Сила Васильевич,89,М,Стоматолог-гигиенист,167116,бюджет,1982-09-28,41,kazakovgrigori@oao.info
4cc8ddf9-ba51-4442-a638-e4cde1b467ba,Соловьева Элеонора Владиславовна,61,Ж,Гирудотерапевт,123244,бюджет,2005-02-01,688,semen_1974@gruppa.info
48386f5e-2b19-4d77-a4b6-c932ac68d928,Панкратий Артёмович Павлов,56,М,Кинезиолог,218929,платный,1970-07-02,153,emil1971@rao.ru
36a7e32d-8ed0-439c-bfa3-7ea0f8533178,Павел Исидорович Соколов,73,М,Врач ЛФК,69372,бюджет,1970-08-10,972,gsokolova@rusenergoresurs.org
cd361b3d-8601-40bb-9c4d-b826981e5a29,Олимпий Тарасович Елисеев,78,М,Ортодонтист,82524,бюджет,1970-10-05,113,vlas2006@tehnonikol.org
2e8762d7-fb9a-4d41-8069-b9c8f09d5022,Ситникова Зинаида Руслановна,78,Ж,Нейрофизиолог,181960,бюджет,1997-02-18,320,strelkovfilipp@rao.org
62da7e6d-e938-4da4-b1bf-20adf87869f7,Флорентин Александрович Ковалев,36,М,Вирусолог,68246,платный,2019-10-06,989,avtonomaksenov@ao.info
8f668cff-7006-4eaf-bc16-69857bf502f2,Нонна Кузьминична Киселева,48,Ж,Окулист (офтальмолог),57770,бюджет,2006-12-26,365,filippovstanislav@oao.com
1ce15154-97f8-49a7-afe5-280d46104df1,Татьяна Руслановна Фокина,88,Ж,Онкоуролог,133197,бюджет,2002-04-22,617,nonna1980@npo.com
869b3dd3-b39b-4404-8849-527ae6901214,Пестов Гедеон Феодосьевич,84,М,Нефролог,112119,платный,1984-12-19,820,timur_1995@npo.info
cdf94f96-81fc-4c1c-aeff-de6af11c7b81,Прохоров Андроник Дорофеевич,30,М,Реабилитолог,59689,бюджет,1993-03-10,325,blohinaanzhelika@loginova.edu
8850aa61-d532-412a-ac15-095b8836a812,Медведев Епифан Артурович,58,М,Семейный врач,107311,платный,1977-04-02,436,moiseevaaleksandra@ugs.biz
e3fdf11d-8b57-457c-a1d9-ac6c141bb699,Самсон Елисеевич Гордеев,54,М,Травматолог,196266,бюджет,1976-10-08,692,feofan2015@npo.edu
c914959f-84aa-473f-8d9e-4d53e5f8803b,Артем Денисович Бобров,36,М,Маммолог,190758,бюджет,2011-01-31,650,dobromislseliverstov@rao.net
819caa43-185f-44e5-ab8a-828fef9e56c6,Татьяна Макаровна Котова,57,Ж,Отоневролог,44164,бюджет,1989-08-25,395,izot_1984@ip.ru
653c7fb9-3734-4356-9ccb-5f4a4eabbe02,Аркадий Антипович Ларионов,41,М,Маммолог,129642,бюджет,2012-09-23,122,mfomicheva@oao.info
1a30a422-2e35-41cd-bc78-5cfc2be4138e,Красильникова Феврония Васильевна,52,Ж,Неонатолог,201210,бюджет,1997-11-05,98,mjasnikovavde@rao.ru
c35acaea-5c48-447d-99c5-e2b12cb0c9bc,Маргарита Матвеевна Ильина,56,Ж,Андролог,165078,платный,2020-05-02,848,sidorovippolit@ip.ru
77dc0bde-28d7-49e4-ac1a-020554dd08e3,Марфа Филипповна Исаева,81,Ж,Радиотерапевт,132879,платный,2000-08-19,92,uantonova@golubeva.com
4f1a9ffc-126d-44be-bd28-139c317819bb,Лукьян Ярославович Субботин,60,М,Стоматолог,91782,бюджет,2012-07-31,135,dmitrievladislav@ooo.info
dafc0282-bf7a-4734-b75f-dcaece81002c,Ефремова Ираида Оскаровна,73,Ж,Сосудистый хирург,181881,бюджет,2001-08-21,606,osharov@markova.info
fdea23a3-a9a0-4833-9247-942ea6443977,Терентьев Фома Харитонович,78,М,Эндокринолог,213813,бюджет,1975-07-16,15,wdavidov@zao.org
8b2596a6-0837-467b-8bab-272f6f0edb09,Касьян Валерьевич Кузнецов,57,М,Окулист (офтальмолог),134019,платный,2013-11-22,255,demid_73@oao.ru
5f89072d-1bbe-4006-8bce-2373f3b6f397,Майя Геннадиевна Дмитриева,80,Ж,Акушер-гинеколог,215202,бюджет,2004-06-14,400,evgenija2005@rao.com
a3db91d1-1b69-443c-8859-0438a935619a,Прохор Вилорович Лебедев,72,М,Вертебролог,87066,платный,2010-10-08,472,florentinmishin@ooo.info
a1df126e-87c7-4794-9b1b-97c1cc7cd2bc,Буров Владимир Терентьевич,69,М,Трансплантолог,125554,платный,2016-01-10,476,bzaharova@rao.edu
3fe02189-4d5f-4982-b6e1-dc04d255eac8,Регина Захаровна Белозерова,82,Ж,Рефлексотерапевт,201716,бюджет,1986-12-13,450,mborisov@komos.ru
f3960167-fcfb-42f8-9e6d-c42a68fda733,Ипат Иосифович Кондратьев,52,М,Токсиколог,112269,платный,2017-01-26,431,marian37@npo.com
7d9a0156-4b3f-4e1a-b9d6-d702e5b7dbcb,Белозерова Ираида Михайловна,38,Ж,Онкогинеколог,227651,бюджет,2009-09-03,168,mgrigorev@kopilova.biz
8f0f6dbe-814b-4ff9-aa72-d4e90ae560c0,Пестов Ираклий Зиновьевич,42,М,Малоинвазивный хирург,170598,бюджет,2000-07-10,477,lev_1976@aksel-motors.biz
15fe972f-1b70-486b-8c7a-cbf62aa715b0,Фадеев Ратмир Валентинович,87,М,Специалист по клеточным технологиям,166661,платный,1989-09-10,378,lavrenti1975@rao.edu
779901f2-fad9-406c-af48-19333ee0505e,Петрова Агафья Леонидовна,40,Ж,Стоматолог-гигиенист,133673,бюджет,1976-10-14,325,mokegerasimov@silovie.org
c00f35ce-b041-4a35-8c7d-c155c6ec4c59,Татьяна Сергеевна Лобанова,84,Ж,Акушер-гинеколог,50804,бюджет,2006-02-01,759,miron65@ao.biz
ad751fde-2ec4-49dd-b192-b3050a6055e3,Пахомов Милий Арсенович,73,М,Малоинвазивный хирург,126038,платный,2017-02-25,116,manisimov@npo.org
08932f5d-5fbd-4415-be86-0f8013f1a077,Вишняков Гедеон Герасимович,80,М,Стоматолог-терапевт,137217,бюджет,1973-01-07,331,kornilsimonov@ip.info
c6ffae74-0c0c-4c61-9725-3b71f0e3995a,Мишина Ульяна Петровна,87,Ж,Онколог,216320,бюджет,1973-10-28,181,golubevafanasi@zao.ru
569b0346-8b63-4e6b-976c-431f0903b5d3,Наумова Ольга Михайловна,61,Ж,Аудиолог,125735,платный,1978-10-07,440,antoninagafonov@tmk.net
d29a0ed1-69ea-4303-bb14-051cf5ffaf26,Мартын Всеволодович Давыдов,48,М,Косметолог,153919,бюджет,2019-10-24,774,ippolitgalkin@porshe.edu
4ae07626-40c4-45fa-b5bb-a39888f6d87c,Беспалова Екатерина Евгеньевна,30,Ж,Дефектолог,75790,бюджет,1992-07-13,213,ziminapelageja@ao.info
4807ea35-47ff-4bb0-bbe8-ef172da3c49b,Август Бориславович Силин,81,М,Стоматолог-имплантолог,164879,платный,1994-10-05,286,gurevpolikarp@zao.ru
ef7823cf-c36f-4157-b62b-e3fed97a6b4f,Всеволод Аверьянович Брагин,56,М,Трихолог,221479,платный,1991-07-03,181,azari_1988@ip.biz
44408961-2274-4db7-ab7f-8e81f2a7a156,Алина Георгиевна Архипова,55,Ж,Клинический психолог,99638,бюджет,1993-01-24,521,kazakovhariton@konovalova.com
054b6388-fd6f-4964-bd0e-748531655f4b,Иван Федосьевич Мишин,70,М,Гематолог,199112,платный,2023-05-17,675,emeljanovparamon@konovalov.org
df759738-050c-47e5-86b3-5f2a9d12e21c,Чернов Вячеслав Бориславович,79,М,Диабетолог,70360,бюджет,1971-05-16,757,panfilovapollon@media.net
41fdfa29-6ea8-4edf-a026-1773a659bfbb,Лидия Владимировна Анисимова,32,Ж,Медицинская сестра (Медсестра),92795,платный,1999-07-18,324,vera81@ao.info
e078aca8-a73d-4877-ad45-f3d419026c94,тов. Емельянова Зинаида Ивановна,73,М,Торакальный хирург,142025,бюджет,1975-10-10,849,pvladimirova@ao.biz
038d9322-b7bb-4f0e-bb6d-386c45dd5156,Евдокия Григорьевна Пономарева,73,Ж,Эпилептолог,182971,бюджет,2009-02-01,217,simonovavera@ponomarev.net
1bf3ac65-a84a-4f6d-90e9-5fb25a8889fa,Тамара Романовна Кириллова,78,Ж,Мануальный терапевт,172807,бюджет,2006-07-23,916,subbotinsilanti@litkina.info
5ab19065-167f-4aa7-8f68-60a0e3a41402,Акулина Ниловна Щукина,65,Ж,Нейропсихолог,216799,платный,1989-12-11,620,tsorokin@ip.org
d4df6a24-a745-4cda-80d0-a99c6306433c,Кондратьев Валерий Эдгарович,70,М,Фтизиатр,136220,бюджет,2000-12-28,207,leonti_45@zao.org
fc2fc654-10f1-476a-ad6e-d877d6d4c840,Дьячкова Ангелина Анатольевна,31,Ж,Генетический консультант,218577,бюджет,2001-10-23,255,mir45@ao.net
9022e0fb-064e-4cbc-bff6-91655d9376b4,Григорьев Севастьян Евстигнеевич,64,М,Комплементолог,195075,платный,2001-09-03,102,orestzikov@bikov.edu
22c77a54-efc7-48e8-ad10-367b2aa48e3a,Блинов Константин Марсович,28,М,Фтизиатр,206938,платный,1983-11-04,56,lazarevgerasim@npo.org
c7582ef7-24ac-4c02-99c3-72b5718f05d9,Мир Чеславович Громов,48,М,Гинеколог,78271,платный,1976-03-31,623,zosima_1994@marija-ra.edu
eda750c9-baf5-423f-ba24-5e5d9badac0e,Маргарита Геннадьевна Лебедева,90,Ж,Онкопроктолог,162305,платный,1999-11-11,487,veniamin2014@ao.org
c4f4b182-db8f-4012-a330-d72019c147c3,Емельян Васильевич Макаров,46,М,Химиотерапевт,190294,бюджет,1984-01-22,12,avtonom_1983@oao.ru
d20b1eb3-8314-49a0-bf1e-5e796a1ac26b,Богданова Александра Аркадьевна,44,Ж,Вакцинолог,136039,платный,1985-08-29,97,samson1990@oao.biz
c42c24fc-4062-441c-83aa-172d16127a51,Жданов Вениамин Зиновьевич,51,М,Гирудотерапевт,46211,платный,1986-10-24,96,harlampi94@ucl.net
1e1efa00-5549-41ee-8dd4-24df5dec761f,Гедеон Феодосьевич Маслов,64,М,Детский психиатр,233534,платный,1990-09-07,584,polina_73@arhipova.org
a81bc222-52d4-4fc4-8d0a-75f90fddc6c7,Анжела Андреевна Комиссарова,79,Ж,Нейрохирург,152217,бюджет,2006-01-26,403,maja_73@rao.biz
3e669c62-bf80-4186-a0d1-d3b84e583865,Павел Фокич Гурьев,31,М,Вирусолог,195837,бюджет,1977-09-22,864,xfomichev@zao.edu
75dc1b81-24b1-4d60-ba08-985f402ebcfc,Ширяев Боян Виленович,45,М,Акушер-гинеколог,67996,платный,1976-01-02,660,agata_26@ip.net
ae554d4c-150e-4ef4-9433-91f83ac872a2,Фома Адрианович Артемьев,67,Ж,Репродуктолог,183692,бюджет,1999-05-11,575,ivanna_1977@ooo.edu
942f6037-5ba4-45d5-a08f-03517afe58f1,Евгения Эдуардовна Зимина,89,Ж,Сурдолог,215132,платный,1993-08-09,707,nestorbragin@vinogradova.ru
abe5c451-834d-4d40-8626-5f66d0f124eb,Валерьян Гертрудович Егоров,36,М,Стоматолог-ортопед,162890,бюджет,1989-11-03,245,zhuravlevanina@ooo.biz
801b729f-a92f-4e64-95a0-901a5f0091eb,Беляева Варвара Святославовна,57,Ж,Стоматолог-ортопед,177642,платный,1988-11-22,829,kovalevdavid@smirnov.net
d5aa2b29-9a74-4759-8e84-6271b8154c76,Марфа Алексеевна Исаева,88,Ж,Гепатолог,225648,бюджет,1975-11-08,804,krasilnikovmilen@ip.net
da548529-0368-47cb-b045-518d90ceb3cc,г-жа Абрамова Майя Мироновна,65,Ж,Нарколог,182258,бюджет,2017-09-10,844,lapinipat@burova.biz
172dd4da-4e7c-48f2-a40e-2efac79e445d,Надежда Ниловна Веселова,43,Ж,Аудиолог,155541,бюджет,1995-03-13,418,tsvetkovnaum@rao.biz
cd72a1ff-701b-42cb-9860-d37b88fa444a,Кира Ниловна Григорьева,45,Ж,Травматолог,63408,платный,2015-11-29,861,amvrosi_2004@beljaeva.com
ccda1b57-fd9a-4235-8ad0-1bc16196797b,Захар Харлампьевич Блохин,39,М,Аллерголог-иммунолог,229771,бюджет,1983-11-06,75,hivanov@sibirskaja.net
8be5fa44-aad3-4dae-9c5a-e820d8012f7c,Алексей Ярославович Ильин,34,М,Вакцинолог,83653,платный,2021-05-05,429,buroviosif@yakushev.com
c4e1c18d-d3b3-432c-bbfc-85a2fcc83aa1,Субботина Виктория Ефимовна,75,Ж,Вакцинолог,176707,платный,1993-03-28,897,bogdan_2013@ip.biz
a598f759-3753-4ce1-8e07-5e74799c6d94,Алина Александровна Костина,37,Ж,Клинический психолог,129281,платный,2018-02-24,196,gusevstanislav@rao.biz
73bb0961-90d6-4b9a-946d-ad0d34f8095a,Мирон Устинович Горбунов,45,М,Кинезиолог,148547,платный,2003-04-25,775,ydenisov@prohorova.ru
170cb05f-3019-4e27-8185-32409902c85d,Юлиан Авдеевич Гусев,40,М,Невролог,193386,бюджет,1988-08-06,841,fedotovgerasim@toota.edu
d25bd005-5155-4fdb-81e7-d2889f31f8ce,Рогова Фёкла Геннадиевна,80,Ж,Дерматолог,200063,бюджет,1999-07-15,767,aleksekabanov@obedinennaja.org
732d9f9c-f4cc-478f-9148-4f4c15e9d9e5,Трофимова Прасковья Феликсовна,71,Ж,Медицинская сестра (Медсестра),193228,бюджет,1978-06-26,678,qmihalov@ip.com
f4138873-a1ba-40e0-bc54-3b12556a382c,Лапин Сила Вилорович,88,М,Комплементолог,65687,бюджет,1980-05-30,837,shilovanikita@efremova.com
5d96cea2-4f8a-4640-be0e-5099ad70450a,Дроздов Изяслав Измаилович,40,М,Стоматолог-хирург,178220,бюджет,1976-08-05,722,agafja_43@rao.com
ca0348c7-10aa-4046-9c4c-de83f7024031,Ильина Вера Рудольфовна,86,Ж,Маммолог,159808,платный,1983-02-07,775,muhinsidor@guseva.ru
26195f7e-f73f-43ba-9ee2-dadfb4d0e27d,Меркушев Ерофей Феликсович,82,М,Торакальный онколог,171452,платный,2019-10-16,207,jurigordeev@ao.edu
30ba5872-7ec6-4b8e-b1e2-fe6c97ec76b4,Рюрик Ануфриевич Дроздов,92,М,Гемостазиолог,180411,бюджет,2018-01-23,497,makarvoronov@oph.edu
07ee812b-0b48-43e0-aa7f-af5294b87443,Шестаков Иннокентий Фомич,81,М,Колопроктолог,43656,платный,2018-04-23,898,fedosi1994@yug.edu
88024ac3-4aba-4eb9-9c4e-9a8ad5dfeaa7,Тарасов Эмиль Федосьевич,70,М,Травматолог,76952,бюджет,2013-09-22,289,ernest02@ip.biz
77388b1e-cee5-4fda-8278-97273f28f018,Прасковья Ефимовна Ситникова,42,Ж,Офтальмохирург,49762,бюджет,2021-11-19,958,prohorovaviktorija@mersedes-bents.net
c9b7d32c-54da-4e5f-b4c1-5a21053a6944,Никитина Зоя Феликсовна,84,Ж,Фармаколог (клинический),224619,бюджет,1996-03-03,158,osip_1976@kotova.edu
886d41f6-90b0-4fcb-9890-bd2ba968d2dc,Анисимов Денис Адамович,71,М,Гемостазиолог,107532,платный,1996-11-22,558,mark_1973@sergeev.com
193558e5-3d47-450b-9edd-287ca476aef5,Стоян Устинович Горбунов,46,М,Реаниматолог,128246,бюджет,1983-12-23,84,savintrifon@ao.com
dad2ed01-4bee-434d-b33b-6fffa7c48a8a,Валерия Анатольевна Громова,40,Ж,Подолог,133012,платный,2017-08-20,466,potapovgalaktion@npo.ru
5ed91653-90de-478b-a19c-e45dce0ea8c9,Лихачева Юлия Святославовна,42,Ж,Невролог,151585,бюджет,1989-04-14,745,martinovjakub@rao.edu
c1600d4a-7626-4f75-adaa-5d393401a3f0,Кузнецов Любим Эдгарович,27,М,Миколог,64000,платный,1988-02-03,596,orusakova@rao.ru
a7545539-da78-48c3-9316-5f1b99d3c524,Гурий Витальевич Дроздов,80,М,Остеопат,74174,бюджет,2007-11-30,833,filimon15@kazakova.com
00e489ea-2e97-4cd3-86ec-a81f1450d502,Аксенов Тимофей Харитонович,66,М,Неонатолог,95567,платный,2005-08-10,316,nekrasovdemjan@npo.biz
9e4ed611-843f-4ac2-b859-b5b8e964f8ae,Третьякова Прасковья Валериевна,74,Ж,Кардиолог,76827,платный,2009-02-07,293,smirnovafekla@npo.net
71b43895-e5b9-402e-8b54-61857493d760,Ираида Альбертовна Боброва,91,Ж,Специалист по клеточным технологиям,105871,бюджет,1995-07-12,233,firs_1995@ao.biz
a6d8967c-dda6-4824-aa88-df495b40cc6a,Надежда Георгиевна Кириллова,49,Ж,Ортодонтист,77577,платный,1974-06-11,189,zhuravlevmiroslav@oao.edu
dd45fa8e-d056-4e88-a727-a698c5e6ef5d,Кондратий Чеславович Мухин,42,М,Эндоскопист,169750,платный,1991-07-20,528,nazarovaskold@avtorus.net
9d684cb0-bbfe-48a4-a87b-3acb16bddfbc,тов. Алексеев Автоном Августович,91,М,Онколог,84858,бюджет,2021-12-01,522,gorde_1984@prohorov.org
91c9109a-283d-4453-b0e1-c5b508b6aa0f,Гущин Тит Анатольевич,75,М,Нефролог,42845,бюджет,1994-02-25,279,jaroslav74@npo.biz
76a6f034-aeaf-4b63-b6bd-bcc7410f3d66,Лихачева Елена Артемовна,46,Ж,Травматолог,228383,платный,1972-07-08,596,savelevalekse@krasilnikova.biz
f9ca6311-6f50-48b6-9010-9cf2db92193a,Белякова Нинель Кузьминична,40,Ж,Эмбриолог,157552,бюджет,2004-12-25,781,melnikovviktorin@ip.info
0af72251-bab3-4208-b4d8-8c045918cf89,Исаков Вацлав Зиновьевич,57,М,Кардиолог,199322,бюджет,1984-02-02,568,nestorzikov@oao.biz
3760f892-75d4-4bc6-9364-3b7aec00bc8a,Денисова Надежда Михайловна,64,Ж,Медицинская сестра (Медсестра),144004,бюджет,2002-06-19,346,saveli_1991@aksenova.net
5e151f7c-efb9-4621-acec-3bb15412ab78,Велимир Геннадиевич Дроздов,79,М,Ревматолог,108659,платный,1991-01-26,492,cheslav_91@oao.ru
9489bec0-b3ea-44e7-b56f-9e5def672a08,Анастасия Макаровна Доронина,85,Ж,Андролог,220181,платный,2006-05-28,134,moiseevfirs@ip.edu
4fdd29a8-8572-42b8-8324-96eb8a18e716,Зинаида Семеновна Харитонова,70,Ж,Остеопат,113016,платный,1990-03-01,396,lobanovvarfolome@shashkov.info
4dce52fe-5086-4cb1-b495-05a08c47bd1b,Мамонтов Ювеналий Гавриилович,56,М,Токсиколог,179674,платный,2014-07-11,772,kononovavarvara@oao.com
e90b88c9-1885-4986-a777-e2f4d7a2dafe,Дмитриев Трифон Валерьевич,74,М,Репродуктолог,122175,бюджет,2018-09-13,777,nikandraksenov@ao.ru
0ba560e4-15cf-41c7-9b6e-fc413b00c3a7,Горбунов Кузьма Богданович,51,М,Диетолог,60820,платный,1988-12-01,72,shchukinisidor@ooo.edu
4a2223ff-874a-43b3-985d-2af3bc24877b,Костина Оксана Вадимовна,43,Ж,Инфекционист,184187,платный,1973-04-02,861,arkadi_1984@ao.biz
36e60982-749d-4474-a879-be2440e444fe,Василиса Леоновна Щербакова,75,Ж,Психиатр,181962,платный,2002-05-20,198,jaropolkmelnikov@oao.biz
bba74bd5-3aac-4777-926f-5062c32468e0,Измаил Тарасович Зуев,72,М,Андролог,89662,платный,2004-12-21,660,pavlovalukija@artis-agro.net
321526da-1e91-43a0-a126-aec128242b00,Лихачева Ия Вадимовна,57,Ж,Ортодонтист,224540,бюджет,2015-12-04,335,karpovvladilen@ip.org
ba47852d-9525-4659-ba6b-f0be02f2768e,Маргарита Захаровна Давыдова,52,Ж,Терапевт детского возраста,156015,платный,2020-08-03,204,erofe31@ip.net
